DATAFLOW,LAST UPDATE,freq,unit,geo,purchase,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,IE,DW_NEW,2012,3.5,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,IE,DW_NEW,2013,9.3,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,IE,DW_NEW,2014,67.9,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,IE,DW_NEW,2015,29.7,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,IE,DW_NEW,2016,41.2,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,IE,DW_NEW,2017,45.9,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,IE,DW_NEW,2018,27.3,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,IE,DW_NEW,2019,2.2,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,IE,DW_NEW,2020,-16.6,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,IE,DW_NEW,2021,9.5,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,IE,DW_NEW,2022,26.8,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,IE,DW_NEW,2023,5.1,p
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,IE,TOTAL,2010,-30.5,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,IE,TOTAL,2011,-26.0,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,IE,TOTAL,2012,24.1,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,IE,TOTAL,2013,20.2,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,IE,TOTAL,2014,49.7,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,IE,TOTAL,2015,17.5,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,IE,TOTAL,2016,11.1,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,IE,TOTAL,2017,19.1,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,IE,TOTAL,2018,9.4,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,IE,TOTAL,2019,3.6,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,IE,TOTAL,2020,-15.7,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,IE,TOTAL,2021,34.2,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,IE,TOTAL,2022,17.7,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,IE,TOTAL,2023,1.1,p
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,IT,TOTAL,2010,5.7,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,IT,TOTAL,2011,0.5,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,IT,TOTAL,2012,-26.8,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,IT,TOTAL,2013,-12.8,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,IT,TOTAL,2014,0.9,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,IT,TOTAL,2015,2.7,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,IT,TOTAL,2016,20.4,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,IT,TOTAL,2017,3.5,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,IT,TOTAL,2018,5.0,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,IT,TOTAL,2019,4.1,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,IT,TOTAL,2020,-5.8,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,IT,TOTAL,2021,37.6,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,IT,TOTAL,2022,8.3,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LT,TOTAL,2007,42.8,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LT,TOTAL,2008,-17.1,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LT,TOTAL,2009,-62.9,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LT,TOTAL,2010,14.5,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LT,TOTAL,2011,19.9,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LT,TOTAL,2012,4.9,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LT,TOTAL,2013,28.5,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LT,TOTAL,2014,24.1,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LT,TOTAL,2015,0.2,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LT,TOTAL,2016,22.2,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LT,TOTAL,2017,8.9,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LT,TOTAL,2018,10.3,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LT,TOTAL,2019,14.8,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LT,TOTAL,2020,8.3,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LT,TOTAL,2021,37.3,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LT,TOTAL,2022,-0.4,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LU,DW_EXST,2015,-0.6,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LU,DW_EXST,2016,19.5,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LU,DW_EXST,2017,16.9,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LU,DW_EXST,2018,13.2,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LU,DW_EXST,2019,-5.0,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LU,DW_EXST,2020,10.9,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LU,DW_EXST,2021,18.3,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LU,DW_EXST,2022,-6.6,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LU,DW_EXST,2023,-42.9,p
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LU,DW_NEW,2015,-0.3,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LU,DW_NEW,2016,0.4,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LU,DW_NEW,2017,23.3,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LU,DW_NEW,2018,7.0,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LU,DW_NEW,2019,10.7,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LU,DW_NEW,2020,4.3,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LU,DW_NEW,2021,-7.0,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LU,DW_NEW,2022,-21.4,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LU,DW_NEW,2023,-57.5,p
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LU,TOTAL,2008,-17.7,d
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LU,TOTAL,2009,3.5,d
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LU,TOTAL,2010,13.8,d
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LU,TOTAL,2011,12.2,d
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LU,TOTAL,2012,1.0,d
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LU,TOTAL,2013,2.0,d
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LU,TOTAL,2014,23.0,d
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LU,TOTAL,2015,-0.5,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LU,TOTAL,2016,12.7,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LU,TOTAL,2017,18.9,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LU,TOTAL,2018,11.2,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LU,TOTAL,2019,0.0,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LU,TOTAL,2020,8.6,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LU,TOTAL,2021,9.9,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LU,TOTAL,2022,-10.8,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LU,TOTAL,2023,-46.6,p
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LV,DW_EXST,2021,39.0,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LV,DW_EXST,2022,1.6,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LV,DW_NEW,2021,8.8,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LV,DW_NEW,2022,10.3,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LV,TOTAL,2007,-4.5,d
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LV,TOTAL,2008,-38.3,d
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LV,TOTAL,2009,-43.4,d
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LV,TOTAL,2010,-11.9,d
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LV,TOTAL,2011,23.4,d
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LV,TOTAL,2012,36.0,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LV,TOTAL,2013,29.2,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LV,TOTAL,2014,7.9,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LV,TOTAL,2015,-22.0,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LV,TOTAL,2016,24.8,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LV,TOTAL,2017,3.3,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LV,TOTAL,2018,3.1,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LV,TOTAL,2019,11.0,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LV,TOTAL,2020,1.7,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LV,TOTAL,2021,31.7,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,LV,TOTAL,2022,3.4,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,MT,TOTAL,2006,6.1,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,MT,TOTAL,2007,3.5,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,MT,TOTAL,2008,-15.2,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,MT,TOTAL,2009,-8.6,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,MT,TOTAL,2010,-2.3,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,MT,TOTAL,2011,11.5,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,MT,TOTAL,2012,2.6,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,MT,TOTAL,2013,-5.6,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,MT,TOTAL,2014,33.7,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,MT,TOTAL,2015,12.1,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,MT,TOTAL,2016,6.5,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,MT,TOTAL,2017,10.8,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NL,DW_EXST,2016,27.6,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NL,DW_EXST,2017,21.6,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NL,DW_EXST,2018,-1.4,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NL,DW_EXST,2019,7.3,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NL,DW_EXST,2020,17.0,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NL,DW_EXST,2021,11.0,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NL,DW_EXST,2022,-5.3,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NL,DW_EXST,2023,-8.3,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NL,DW_NEW,2016,14.3,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NL,DW_NEW,2017,24.6,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NL,DW_NEW,2018,2.3,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NL,DW_NEW,2019,-6.7,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NL,DW_NEW,2020,41.3,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NL,DW_NEW,2021,17.0,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NL,DW_NEW,2022,-20.4,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NL,DW_NEW,2023,-33.1,p
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NL,TOTAL,2006,5.6,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NL,TOTAL,2007,1.0,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NL,TOTAL,2008,-11.8,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NL,TOTAL,2009,-35.2,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NL,TOTAL,2010,5.1,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NL,TOTAL,2011,-12.7,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NL,TOTAL,2012,-12.2,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NL,TOTAL,2013,-11.4,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NL,TOTAL,2014,60.4,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NL,TOTAL,2015,13.8,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NL,TOTAL,2016,25.7,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NL,TOTAL,2017,22.0,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NL,TOTAL,2018,-0.9,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NL,TOTAL,2019,5.3,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NL,TOTAL,2020,20.0,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NL,TOTAL,2021,11.9,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NL,TOTAL,2022,-7.6,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NL,TOTAL,2023,-11.5,p
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NO,DW_EXST,2018,-22.8,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NO,DW_EXST,2019,9.6,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NO,DW_EXST,2020,10.4,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NO,DW_EXST,2021,41.3,p
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NO,DW_EXST,2022,-0.6,p
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NO,DW_EXST,2023,-1.5,p
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NO,DW_NEW,2018,7.5,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NO,DW_NEW,2019,0.4,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NO,DW_NEW,2020,-6.7,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NO,DW_NEW,2021,28.6,p
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NO,DW_NEW,2022,-0.9,p
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NO,DW_NEW,2023,-5.3,p
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NO,TOTAL,2008,-3.2,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NO,TOTAL,2009,3.8,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NO,TOTAL,2010,19.1,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NO,TOTAL,2011,15.1,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NO,TOTAL,2012,12.6,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NO,TOTAL,2013,23.4,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NO,TOTAL,2014,3.3,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NO,TOTAL,2015,6.7,e
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NO,TOTAL,2016,-0.4,e
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NO,TOTAL,2017,10.9,e
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NO,TOTAL,2018,-17.3,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NO,TOTAL,2019,7.4,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NO,TOTAL,2020,6.6,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NO,TOTAL,2021,38.8,p
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NO,TOTAL,2022,-0.6,p
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,NO,TOTAL,2023,-2.2,p
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PL,DW_EXST,2016,10.1,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PL,DW_EXST,2017,17.0,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PL,DW_EXST,2018,17.4,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PL,DW_EXST,2019,14.6,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PL,DW_EXST,2020,-2.9,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PL,DW_EXST,2021,39.8,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PL,DW_EXST,2022,-7.0,p
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PL,DW_NEW,2016,8.7,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PL,DW_NEW,2017,8.2,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PL,DW_NEW,2018,22.8,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PL,DW_NEW,2019,2.9,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PL,DW_NEW,2020,14.8,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PL,DW_NEW,2021,33.5,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PL,DW_NEW,2022,10.1,p
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PL,TOTAL,2016,9.5,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PL,TOTAL,2017,12.8,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PL,TOTAL,2018,19.8,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PL,TOTAL,2019,9.1,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PL,TOTAL,2020,4.8,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PL,TOTAL,2021,36.8,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PL,TOTAL,2022,1.1,p
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PT,DW_EXST,2010,14.5,e
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PT,DW_EXST,2011,-27.2,e
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PT,DW_EXST,2012,-18.6,e
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PT,DW_EXST,2013,8.6,e
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PT,DW_EXST,2014,27.5,e
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PT,DW_EXST,2015,49.9,e
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PT,DW_EXST,2016,30.0,e
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PT,DW_EXST,2017,36.9,e
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PT,DW_EXST,2018,25.3,e
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PT,DW_EXST,2019,9.4,e
