DATAFLOW,LAST UPDATE,freq,purchase,statinfo,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,IT,2014,134.84,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,IT,2015,130.92,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,IT,2016,130.20,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,IT,2017,131.48,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,IT,2018,129.56,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,IT,2019,127.70,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,IT,2020,126.42,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,IT,2021,121.52,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,IT,2022,123.83,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,IT,2023,128.71,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LT,2005,4.97,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LT,2006,4.97,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LT,2007,4.64,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LT,2008,4.72,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LT,2009,4.45,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LT,2010,3.79,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LT,2011,4.34,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LT,2012,4.63,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LT,2013,4.80,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LT,2014,5.03,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LT,2015,5.03,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LT,2016,4.88,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LT,2017,5.02,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LT,2018,5.03,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LT,2019,5.12,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LT,2020,5.25,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LT,2021,5.54,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LT,2022,5.78,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LT,2023,5.89,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LU,2005,2.71,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LU,2006,2.71,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LU,2007,2.85,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LU,2008,3.02,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LU,2009,3.18,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LU,2010,3.13,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LU,2011,3.19,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LU,2012,3.35,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LU,2013,3.44,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LU,2014,3.51,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LU,2015,3.65,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LU,2016,3.62,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LU,2017,3.69,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LU,2018,3.59,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LU,2019,3.61,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LU,2020,3.56,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LU,2021,3.79,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LU,2022,3.82,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LU,2023,3.75,p
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LV,2005,2.66,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LV,2006,2.66,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LV,2007,3.05,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LV,2008,3.00,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LV,2009,2.54,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LV,2010,2.46,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LV,2011,2.64,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LV,2012,2.61,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LV,2013,2.89,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LV,2014,2.96,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LV,2015,2.69,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LV,2016,2.96,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LV,2017,2.91,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LV,2018,2.92,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LV,2019,3.01,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LV,2020,2.98,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LV,2021,3.02,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LV,2022,3.06,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,LV,2023,3.06,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,MT,2005,0.76,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,MT,2006,0.76,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,MT,2007,0.79,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,MT,2008,0.76,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,MT,2009,0.78,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,MT,2010,0.77,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,MT,2011,0.79,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,MT,2012,0.79,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,MT,2013,0.84,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,MT,2014,0.87,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,MT,2015,0.94,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,MT,2016,1.03,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,MT,2017,1.04,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,MT,2018,1.10,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,MT,2019,1.15,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,MT,2020,1.21,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,MT,2021,1.15,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,MT,2022,1.18,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,MT,2023,1.25,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,NL,2005,51.90,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,NL,2006,51.90,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,NL,2007,51.69,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,NL,2008,53.21,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,NL,2009,53.79,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,NL,2010,51.91,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,NL,2011,51.19,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,NL,2012,50.66,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,NL,2013,50.60,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,NL,2014,51.77,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,NL,2015,50.76,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,NL,2016,50.39,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,NL,2017,49.76,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,NL,2018,50.43,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,NL,2019,50.58,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,NL,2020,49.40,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,NL,2021,50.95,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,NL,2022,52.57,p
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,NL,2023,51.33,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,PL,2005,46.05,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,PL,2006,46.05,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,PL,2007,55.96,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,PL,2008,45.76,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,PL,2009,48.40,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,PL,2010,50.64,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,PL,2011,54.75,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,PL,2012,56.87,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,PL,2013,57.62,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,PL,2014,58.08,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,PL,2015,58.64,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,PL,2016,59.28,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,PL,2017,59.38,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,PL,2018,59.93,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,PL,2019,61.71,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,PL,2020,63.63,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,PL,2021,65.37,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,PL,2022,66.60,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,PL,2023,68.90,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,PT,2005,20.23,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,PT,2006,20.23,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,PT,2007,19.95,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,PT,2008,19.45,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,PT,2009,19.50,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,PT,2010,20.06,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,PT,2011,19.58,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,PT,2012,18.07,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,PT,2013,18.04,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,PT,2014,18.71,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,PT,2015,18.13,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,PT,2016,18.22,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,PT,2017,18.18,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,PT,2018,18.19,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,PT,2019,18.15,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,PT,2020,18.25,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,PT,2021,17.53,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,PT,2022,17.39,p
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,PT,2023,18.65,p
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,RO,2005,17.91,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,RO,2006,17.91,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,RO,2007,19.40,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,RO,2008,21.63,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,RO,2009,24.14,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,RO,2010,24.48,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,RO,2011,23.17,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,RO,2012,23.70,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,RO,2013,25.46,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,RO,2014,24.28,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,RO,2015,25.03,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,RO,2016,25.05,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,RO,2017,26.07,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,RO,2018,27.61,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,RO,2019,28.66,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,RO,2020,30.27,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,RO,2021,30.57,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,RO,2022,30.92,p
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,RO,2023,32.70,p
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SE,2005,27.00,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SE,2006,27.00,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SE,2007,26.65,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SE,2008,27.42,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SE,2009,26.60,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SE,2010,27.82,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SE,2011,27.81,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SE,2012,27.55,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SE,2013,28.49,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SE,2014,28.62,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SE,2015,28.71,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SE,2016,29.23,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SE,2017,27.96,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SE,2018,26.69,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SE,2019,26.97,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SE,2020,27.14,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SE,2021,28.39,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SE,2022,28.26,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SE,2023,26.76,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SI,2005,4.12,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SI,2006,4.12,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SI,2007,4.08,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SI,2008,4.26,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SI,2009,4.19,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SI,2010,4.00,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SI,2011,3.90,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SI,2012,3.88,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SI,2013,3.76,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SI,2014,3.77,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SI,2015,3.84,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SI,2016,3.75,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SI,2017,3.90,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SI,2018,4.04,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SI,2019,4.11,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SI,2020,4.13,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SI,2021,4.19,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SI,2022,4.31,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SI,2023,4.36,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SK,2005,7.79,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SK,2006,7.79,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SK,2007,8.22,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SK,2008,9.24,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SK,2009,8.68,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SK,2010,8.63,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SK,2011,9.36,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SK,2012,9.30,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SK,2013,9.39,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SK,2014,9.51,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SK,2015,9.72,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SK,2016,9.62,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SK,2017,9.05,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SK,2018,8.71,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SK,2019,8.61,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SK,2020,8.76,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,TOTAL,COWEU27_2020,PM,SK,2021,9.02,
