DATAFLOW,LAST UPDATE,freq,purchase,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,PT,2009,108.68,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,PT,2010,109.55,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,PT,2011,102.30,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,PT,2012,94.29,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,PT,2013,92.20,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,PT,2014,96.19,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,PT,2015,100.00,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,PT,2016,108.68,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,PT,2017,119.98,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,PT,2018,133.20,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,PT,2019,146.85,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,PT,2020,160.18,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,PT,2021,175.63,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,PT,2022,200.03,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,PT,2023,217.44,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,RO,2009,132.56,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,RO,2010,122.36,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,RO,2011,105.49,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,RO,2012,98.65,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,RO,2013,98.85,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,RO,2014,96.72,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,RO,2015,100.00,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,RO,2016,106.00,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,RO,2017,113.73,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,RO,2018,120.48,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,RO,2019,125.03,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,RO,2020,131.20,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,RO,2021,137.78,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,RO,2022,144.85,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,RO,2023,145.68,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,SE,2005,49.20,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,SE,2006,56.36,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,SE,2007,64.10,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,SE,2008,64.39,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,SE,2009,65.98,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,SE,2010,71.92,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,SE,2011,73.26,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,SE,2012,73.91,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,SE,2013,78.65,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,SE,2014,87.02,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,SE,2015,100.00,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,SE,2016,108.54,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,SE,2017,115.78,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,SE,2018,112.37,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,SE,2019,114.59,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,SE,2020,121.16,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,SE,2021,136.03,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,SE,2022,138.57,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,SE,2023,129.26,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,SI,2007,120.13,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,SI,2008,125.85,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,SI,2009,116.25,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,SI,2010,118.67,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,SI,2011,119.46,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,SI,2012,112.80,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,SI,2013,106.84,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,SI,2014,99.44,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,SI,2015,100.00,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,SI,2016,103.77,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,SI,2017,111.89,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,SI,2018,121.83,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,SI,2019,131.56,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,SI,2020,137.85,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,SI,2021,153.75,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,SI,2022,177.53,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,SI,2023,190.45,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,SK,2010,94.24,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,SK,2011,93.49,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,SK,2012,91.38,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,SK,2013,92.73,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,SK,2014,93.97,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,SK,2015,100.00,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,SK,2016,106.95,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,SK,2017,112.84,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,SK,2018,121.92,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,SK,2019,135.34,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,SK,2020,149.63,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,SK,2021,160.84,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,SK,2022,180.25,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,SK,2023,181.30,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,TR,2010,58.15,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,TR,2011,62.43,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,TR,2012,68.12,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,TR,2013,75.74,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,TR,2014,86.08,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,TR,2015,100.00,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,TR,2016,113.57,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,TR,2017,124.80,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,TR,2018,133.60,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,TR,2019,140.15,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,TR,2020,174.33,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,TR,2021,241.48,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,TR,2022,627.83,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,TR,2023,1217.00,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,UK,2005,78.56,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,UK,2006,84.86,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,UK,2007,93.46,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,UK,2008,89.17,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,UK,2009,81.34,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,UK,2010,86.30,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,UK,2011,84.79,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,UK,2012,85.17,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,UK,2013,87.33,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,UK,2014,94.34,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,UK,2015,100.00,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,UK,2016,106.81,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,UK,2017,111.63,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,UK,2018,115.12,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,I15_A_AVG,UK,2019,116.28,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,AT,2011,5.4,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,AT,2012,5.9,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,AT,2013,5.0,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,AT,2014,3.7,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,AT,2015,5.8,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,AT,2016,5.9,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,AT,2017,6.0,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,AT,2018,6.3,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,AT,2019,6.0,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,AT,2020,7.7,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,AT,2021,13.1,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,AT,2022,11.6,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,AT,2023,-3.7,p
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,BE,2006,11.6,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,BE,2007,8.9,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,BE,2008,5.0,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,BE,2009,-0.1,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,BE,2010,3.0,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,BE,2011,3.5,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,BE,2012,2.5,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,BE,2013,1.0,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,BE,2014,0.0,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,BE,2015,1.2,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,BE,2016,2.1,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,BE,2017,3.4,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,BE,2018,3.1,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,BE,2019,4.0,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,BE,2020,4.2,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,BE,2021,6.8,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,BE,2022,5.6,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,BE,2023,2.4,p
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,BG,2006,14.7,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,BG,2007,28.9,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,BG,2008,25.0,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,BG,2009,-21.4,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,BG,2010,-10.1,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,BG,2011,-6.1,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,BG,2012,-2.7,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,BG,2013,-1.8,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,BG,2014,0.5,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,BG,2015,2.3,b
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,BG,2016,7.3,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,BG,2017,9.7,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,BG,2018,7.0,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,BG,2019,4.8,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,BG,2020,6.0,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,BG,2021,9.2,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,BG,2022,15.6,b
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,BG,2023,10.6,p
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,CY,2006,,c
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,CY,2007,,c
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,CY,2008,,c
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,CY,2009,,c
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,CY,2010,,c
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,CY,2011,1.6,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,CY,2012,-4.5,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,CY,2013,-4.4,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,CY,2014,0.7,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,CY,2015,-1.6,b
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,CY,2016,-0.6,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,CY,2017,1.4,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,CY,2018,0.3,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,CY,2019,1.0,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,CY,2020,0.1,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,CY,2021,0.6,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,CY,2022,1.9,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,CY,2023,2.5,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,CZ,2009,-4.8,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,CZ,2010,-1.6,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,CZ,2011,0.3,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,CZ,2012,-1.3,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,CZ,2013,-0.1,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,CZ,2014,2.5,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,CZ,2015,4.0,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,CZ,2016,7.3,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,CZ,2017,11.4,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,CZ,2018,8.1,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,CZ,2019,9.3,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,CZ,2020,8.3,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,CZ,2021,20.0,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,CZ,2022,16.5,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,CZ,2023,-1.7,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,DE,2006,-0.3,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,DE,2007,-2.8,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,DE,2008,1.1,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,DE,2009,0.1,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,DE,2010,0.8,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,DE,2011,3.3,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,DE,2012,3.5,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,DE,2013,3.4,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,DE,2014,3.0,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,DE,2015,4.6,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,DE,2016,7.6,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,DE,2017,6.4,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,DE,2018,6.7,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,DE,2019,6.2,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,DE,2020,8.0,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,DE,2021,12.3,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,DE,2022,5.2,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,DE,2023,-9.5,p
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,DK,2006,24.0,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,DK,2007,2.3,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,DK,2008,-5.1,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,DK,2009,-12.2,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,DK,2010,2.9,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,DK,2011,-1.9,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,DK,2012,-2.9,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,DK,2013,3.5,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,DK,2014,3.7,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,DK,2015,6.9,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,DK,2016,5.2,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,DK,2017,4.6,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,DK,2018,4.4,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,DK,2019,2.4,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,DK,2020,5.1,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,DK,2021,11.8,
ESTAT:PRC_HPI_A(1.0),04/04/24 11:00:00,A,DW_EXST,RCH_A_AVG,DK,2022,-0.6,
